urls
https://www.trendyol.com/new-essentials/gozenek-sikilastirici-kil-maskesi-p-153392184
https://www.trendyol.com/no-ordinary/aha-25-bha-2-cilt-yenileyici-peeling-maske-serum-30-ml-p-91670954
https://www.trendyol.com/hwanghoobin/samsung-red-ginseng-nemlendirici-yaslanma-ve-akne-karsiti-cilt-sikilastirici-luxury-7-li-set-p-42926661
https://www.trendyol.com/herbal-science/sac-bakim-yagi-190-ml-p-32408260
https://www.trendyol.com/w-lab-kozmetik/w-lab-madeleb-2-adet-40-40-ml-p-98999833
https://www.trendyol.com/aqua-di-polo/gran-paradiso-edp-50-ml-erkek-parfumu-5161010058711-p-2058203
https://www.trendyol.com/oriflame/erkekler-icin-north-for-men-recharge-48-saat-etkili-roll-on-deodorant-50-ml-p-36374315
https://www.trendyol.com/procsin/hydrosolution-yuz-temizleme-jeli-400-ml-p-121738413
https://www.trendyol.com/celimax/jojoba-yagi-iceren-siyah-nokta-ve-makyaj-temizleme-yagi-fresh-blackhead-jojoba-cleansing-oil-150-ml-p-94729456
https://www.trendyol.com/nascita/profesyonel-oval-yapili-kapatici-fircasi-p-728854
https://www.trendyol.com/menthol-box/mentol-spa-6-gr-migren-tasi-mentholbox-p-65644338
https://www.trendyol.com/roesia-rose-cosmetics/roesia-rose-4-parca-matruska-makyaj-canta-seti-siyah-p-46275982
https://www.trendyol.com/yves-rocher/sac-olusumunu-destekleyen-ve-dokulmeyi-engelleyen-sampuan-300-ml-p-153006641
https://www.trendyol.com/nascita/pembe-pro-uc-boyutlu-oval-sac-fircasi-02-p-31503930
https://www.trendyol.com/rc-cosmetics/premium-axwell-sun-care-cream-leke-karsiti-gunes-koruyucu-krem-spf50-125ml-p-111361662
https://www.trendyol.com/w-lab-kozmetik/w-lab-sun-cream-50-spf-gunes-koruyucu-p-42566953
https://www.trendyol.com/dr-andrew-weil-for-origins/ginzing-spf-40-energy-boosting-tinted-moisturizer-50ml-p-162446138
https://www.trendyol.com/luis-bien/akne-karsiti-cilt-bakim-kremi-50-gr-p-4950451
https://www.trendyol.com/adrian-vega/professional-keratin-biotin-salt-free-shampoo-tuzsuz-sac-bakim-sampuani-1000ml-p-131855638
https://www.trendyol.com/w-lab-kozmetik/egzama-ve-kepek-sampuan-p-42566773
https://www.trendyol.com/hill-beauty-turkey/bb-krem-medium-p-79148260
https://www.trendyol.com/selin-beauty/bb-krem-medium-40-ml-p-43727200
