handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,brand
product_0,Product,Şimal Bisiklet Yaka Dirsek Kol Salaş Bluz 215105,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün ŞİMAL tarafından gönderilecektir.
Manken ölçüleri : Boy: 1.72 göğüs : 85 bel:61 kalça:91 - Model üzerindeki beden s bedendir.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.
Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.
İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",https://cdn.dsmcdn.com/ty173/product/media/images/20210910/15/128578720/240142304/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty171/product/media/images/20210910/17/128642034/240182184/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty171/product/media/images/20210910/17/128631466/240198554/1/1_org_zoom.jpg,2/ All Clothes,,,62.23,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L;XL;XXL,Color,COLOR,LİLA;MOR;PUDRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1,Product,Chiccy Kadın Ekru Dev Ottoman Desenli Tığ İşi Görünümlü Bluz M10010200BL94850,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün MarkaPlatform tarafından gönderilecektir.
%80 Pamuk %20 Polyester. 30C Elde Veya Makinada Yıkayınız. Kuru Temizleme Yapılmaz. Ürün Boyu Omuzdan/Belden: 52 Cm. Göğüs/Basen: 47 Cm. Modelin Ölçüleri: Kilo : 52, Boy: 1.76, Göğüs: 87, Bel: 62, Kalça: 94Cm. Beden: S/36/1. Ürün : S/36/1.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.
Kampanya fiyatından satılmak üzere 10 adetten fazla stok sunulmuştur.",https://cdn.dsmcdn.com/mnresize/128/192/ty183/product/media/images/20210928/8/136942403/250441835/1/1_org_zoom.jpeg,2/ All Clothes,,,299.99,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2,Product,Trend Alaçatı Stili Kadın Hardal Prenses Kol Yarım Balıkçı Kaşkorse Bluz ALC-X5042,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün Trendyol tarafından gönderilecektir.
%100 Pamuk
Balıkçı Yaka Uzun Prenses Kol Rahat Kesim Crop Klasik Bluz
55 Cm
Numune Bedeni : S/36/1
Modelin Ölçüleri: Boy: 1.73, Göğüs: 84, Bel: 60, Kalça: 90, Beden: S/36/1
Stüdyo çekimlerinde renkler ışık farklılığından dolayı değişiklik gösterebilir",https://cdn.dsmcdn.com/mnresize/128/192/ty15/product/media/images/20201016/15/16477538/94040447/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty25/product/media/images/20201120/22/29270165/108998775/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty32/product/media/images/20201212/12/37794204/118706065/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty67/product/media/images/20210205/17/60241834/138047565/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty177/product/media/images/20210919/13/133085738/245802226/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty248/product/media/images/20211116/23/181603191/316500718/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty12/product/media/images/20201016/15/16477538/94040454/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty264/product/media/images/20211209/18/7878523/287613352/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty177/product/media/images/20210919/13/133085738/245802230/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty223/product/media/images/20211104/1/165301309/115989300/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty2/product/media/images/20201016/15/16477538/94040441/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty247/product/media/images/20211116/23/181603191/316500734/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty198/product/media/images/20211015/16/148980983/264704409/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty248/product/media/images/20211116/23/181603191/316500697/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty185/product/media/images/20210926/14/136387498/249622235/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty13/product/media/images/20201016/15/16477538/94040444/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty79/product/media/images/20210228/16/67548339/146998809/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty200/product/media/images/20211015/16/148980983/264704401/1/1_org_zoom.jpg,2/ All Clothes,,,50.0,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L,Color,COLOR,LİLA;ÇAĞLA YEŞİLİ;PEMBE;Saks;Lacivert;LEOPAR;EKRU;HAKİ;Kırmızı;BORDO;SİYAH;ANTRASİT;TOZ PEMBE;SARI;AÇIK PEMBE;GRİMELANJ;BEBE MAVİ;TARÇIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3,Product,canstreetwear Tek Omuz Crop Bluz Bej CNSCRP001,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün Can Streetwear tarafından gönderilecektir.
Bu ürün canstreetwear tarafından gönderilecektir.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.
Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.
İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",https://cdn.dsmcdn.com/mnresize/128/192/ty200/product/media/images/20211015/20/149332549/265084076/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty198/product/media/images/20211015/20/149332837/265084351/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty198/product/media/images/20211015/20/149342414/265094062/1/1_org_zoom.jpg,2/ All Clothes,,,149.9,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L,Color,COLOR,Lila;Bej;Gri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4,Product,Modarengi Kadın Bej Yumuşak Dokulu Boyun Fırfırlı Bluz MDRBLZTST05,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün Modarengi tarafından gönderilecektir.
Mankenin üzerindeki beden S '36' dır.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.
Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.
İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",https://cdn.dsmcdn.com/ty177/product/media/images/20210919/15/133133589/245859935/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty178/product/media/images/20210919/15/133133198/245859670/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty177/product/media/images/20210919/15/133134068/245860427/1/1_org_zoom.jpg,2/ All Clothes,,,69.9,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,XS;S;M;L,Color,COLOR,Bej;Haki;Gri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5,Product,khar Kadın Siyah Beyaz Balıkçı Yaka Kolsuz 2'li Paket Örme Bluz Gt00012 TYC00249653381,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün khar tarafından gönderilecektir.
%95 pamuk %5 likra
Balıkçı yaka, kolsuz, fitilli, likralı örme bluz takımı. Stüdyo çekimlerinde renkler ışık farklılığından dolayı değişiklik gösterebilir.
Boy: 1.76 cm, göğüs: 84 cm bel: 61 cm kalça: 89 cm.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.",https://cdn.dsmcdn.com/mnresize/128/192/ty200/product/media/images/20211014/15/147779755/263411622/1/1_org_zoom.jpg,2/ All Clothes,,,69.99,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6,Product,Olalook Kadın Ekru Balıkçı Yaka Siyah Fermuarlı Likralı Bluz BLZ-19001155,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün Trendyol - ZEAK TEKS. tarafından gönderilecektir.
%95 Polyester %5 Likra
Modelin Ölçüleri: Boy: 1.75, Göğüs: 89, Bel: 64, Kalça: 92, Beden: S/36/1
Numune Bedeni: S/36/1
Stüdyo çekimlerinde renkler ışık farklılığından dolayı değişiklik gösterebilir.
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.",https://cdn.dsmcdn.com/mnresize/128/192/ty15/product/media/images/20201009/16/14537672/91883705/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty221/product/media/images/20211101/19/163552928/279387313/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty190/product/media/images/20211008/13/142750424/257601376/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty189/product/media/images/20211008/13/142750424/257601391/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty15/product/media/images/20201009/16/14537672/91883700/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty220/product/media/images/20211101/19/163552928/279387274/2/2_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty191/product/media/images/20211008/13/142750424/257601393/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty16/product/media/images/20201009/16/14537672/91883698/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty189/product/media/images/20211008/13/142750424/257601387/1/1_org_zoom.jpg,2/ All Clothes,,,50.0,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L,Color,COLOR,Lila;Çizgili Siyah;Çağla Yeşili;Mor;Ekru;Çizgili Vizon;Bordo;Siyah;Gri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7,Product,Xena Kadın Beyaz Omuzları Büzgülü Bluz 1KZK3-10750-01,"15 gün içinde ücretsiz iade. Detaylı bilgi için tıklayın.

Bu ürün Trendyol - XHAN tarafından gönderilecektir.
Kumaş Bilgileri : %100 Pamuk
Manken bilgileri : Boy : 1.70
Göğüs : 83
Bel : 62
Kalça : 90
Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.",https://cdn.dsmcdn.com/mnresize/128/192/ty21/product/media/images/20201105/21/22862586/101491275/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/ty11/product/media/images/20201018/0/16721567/94425993/1/1_org_zoom.jpg;https://cdn.dsmcdn.com/mnresize/128/192/ty185/product/media/images/20210930/14/137668644/94425989/1/1_org_zoom.jpg,2/ All Clothes,,,159.9,,FALSE,PERCENT,0,InStock,0,Size,DROP_DOWN,S;M;L,Color,COLOR,Lila;Beyaz;Siyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
